,Iteration,Fitness,Time,State,current_restart,max_iters,Restarts
198,0,19.0,0.2712076999996498,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,15
199,1,19.0,0.2725063999996564,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,15
200,2,19.0,0.27361019999989367,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,15
201,4,19.0,0.2752791000002617,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,15
202,8,19.0,0.27796419999958744,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,15
203,16,16.0,0.28331019999950513,[17 20 16  6 16 19  8 16 19 10 16  6  0 12  4 18 16 12 15  7 18],1,512,15
204,32,9.0,0.2933800999999221,[17 20 13  6 16 19  8  1 19 10 16  6  0 12  4 19 16 12 15 11 18],1,512,15
205,64,8.0,0.30879749999985506,[17 20 13  6 16 19  8  1 19 10 16 17  0 12  4 19 16 12 15 11 18],1,512,15
206,128,6.0,0.3421189000000595,[17 20 13  6 16 19  8  1 18 10  1 17  0 12  4 19 16 12 15 11 18],1,512,15
207,256,6.0,0.40729910000027303,[17 20 13  6 16 19  8  1 18 10  1 17  0 12  4 19 16 12 15 11 18],1,512,15
208,512,2.0,0.5413300000000163,[ 5 20 13  6 16 19  8  1 18 10  3 17  0  9  4 19 16 12 15 11  7],1,512,15
209,0,20.0,0.5439337999996496,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,15
210,1,20.0,0.5451935000000958,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,15
211,2,20.0,0.5462022000001525,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,15
212,4,20.0,0.5477113999995709,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,15
213,8,15.0,0.5516213999999309,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  8 16  1  8 13 10  2 19],2,512,15
214,16,11.0,0.5569120999998631,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  8 13 10  2 19],2,512,15
215,32,10.0,0.5654532999997173,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  8  5 10  2 19],2,512,15
216,64,8.0,0.582919899999979,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  4 15 10  2 19],2,512,15
217,128,5.0,0.6149660000000949,[ 0 20 15 11  5 14  1 13  3  6 17 12  1  9 16 18  4  8 10  2 19],2,512,15
218,256,4.0,0.6765917000002446,[ 0 20 15 11  5 14 10 13  3  6 17 12  1  9 16 18  4  8 10  2 19],2,512,15
219,512,4.0,0.8249176999997871,[ 0 20 15 11  5 14 10 13  3  6 17 12  1  9 16 18  4  8 10  2 19],2,512,15
220,0,20.0,0.8270509000003585,[ 4 16  4  3 18 20  1 10 12 14 11 20 10  6  4 16 19  8 13 11  5],3,512,15
221,1,20.0,0.8281326999995144,[ 4 16  4  3 18 20  1 10 12 14 11 20 10  6  4 16 19  8 13 11  5],3,512,15
222,2,19.0,0.8299664999995002,[ 4 16  4  3 18 20  1 10 12 14 11 20 10  6  4 16 19  8 16 11  5],3,512,15
223,4,19.0,0.8317706999996517,[ 4 16  4  3 18 20  1 10 12 14 11 20 10  6  4 16 19  8 16 11  5],3,512,15
224,8,18.0,0.8351524999998219,[ 4 16  4  3 18 20  1 10 12 14  0 20 10  6  4 16 19  8 16 11  5],3,512,15
225,16,14.0,0.8410938999995778,[ 4 16  4  3 18 20  1 20 12 14  0 20  2  6 15 16 19  8 16 11  5],3,512,15
226,32,11.0,0.8507167999996454,[ 8 16  4  3 18 20  1 20 12 14  0 20  2  6 15 16 19 11 16 11  5],3,512,15
227,64,9.0,0.8674792000001617,[17  7  4  3 18 20  1 20 12 14  0 20  2  6 15 16 19 11 16 11  5],3,512,15
228,128,5.0,0.9035194999996747,[17  7  4 13 18 16  1 20 12 14  0 20  2  6 15 11 19 11 16 11  5],3,512,15
229,256,5.0,0.990314099999523,[17  7  4 13 18 16  1 20 12 14  0 20  2  6 15 11 19 11 16 11  5],3,512,15
230,512,4.0,1.1465984999995271,[17  7  4 13 18 16  1 20 12 14  0 20  3  6 15 11 19 11 16 11  5],3,512,15
231,0,15.0,1.1492889999999534,[18 15  1  7  5 11 14  7  3 14 19 16 12 17  1 12 12 14 19  9  2],4,512,15
232,1,15.0,1.1504445999999007,[18 15  1  7  5 11 14  7  3 14 19 16 12 17  1 12 12 14 19  9  2],4,512,15
233,2,15.0,1.151497300000301,[18 15  1  7  5 11 14  7  3 14 19 16 12 17  1 12 12 14 19  9  2],4,512,15
234,4,14.0,1.1536198000003424,[18 15  1 20  5 11 14  7  3 14 19 16 12 17  1 12 12 14 19  9  2],4,512,15
235,8,12.0,1.1570544999995036,[18 15  1 20  5 11 14  7  3 14 19 16 12 17  1  3  8 14 19  9  2],4,512,15
236,16,12.0,1.1618452000002435,[18 15  1 20  5 11 14  7  3 14 19 16 12 17  1  3  8 14 19  9  2],4,512,15
237,32,9.0,1.1718245000001843,[18 15  1 20  5 11 14  7  3  4 19 16 10 17  1  3  8 14 19  9  2],4,512,15
238,64,6.0,1.1884578999997757,[12 15  1 20  6 11 14  7  3  4 19 16 10 17  5  3  8 14 19  9  2],4,512,15
239,128,5.0,1.218479799999841,[12 15  1 20  6 11 14  7  3  4 19 16 10 17  5  0  8 14 19  9  2],4,512,15
240,256,5.0,1.2887545000003229,[12 15  1 20  6 11 14  7  3  4 19 16 10 17  5  0  8 14 19  9  2],4,512,15
241,512,5.0,1.464990200000102,[12 15  1 20  6 11 14  7  3  4 19 16 10 17  5  0  8 14 19  9  2],4,512,15
242,0,21.0,1.4686744000000544,[14 11 16  8 14 11  1  4 12 19  7 13 14 10  0 20  2 16 18 13  7],5,512,15
243,1,21.0,1.4697880000003352,[14 11 16  8 14 11  1  4 12 19  7 13 14 10  0 20  2 16 18 13  7],5,512,15
244,2,20.0,1.4712406999997256,[14 11  4  8 14 11  1  4 12 19  7 13 14 10  0 20  2 16 18 13  7],5,512,15
245,4,20.0,1.4726643000003605,[14 11  4  8 14 11  1  4 12 19  7 13 14 10  0 20  2 16 18 13  7],5,512,15
246,8,18.0,1.4759925999996995,[14 11  4  8  7 11  1  4 12 19  7 10 14 10  0 20  2 16 18 13  7],5,512,15
247,16,14.0,1.4816447000002881,[15 11 20  8  7 11  1  4 12 19  7 10 14  2  0 20  2 16 18 13  7],5,512,15
248,32,13.0,1.4902046999995946,[15 11 20  8  7 11  1  4 12 19 19 10 14  2  0 20  2 16 18 13  7],5,512,15
249,64,10.0,1.50693659999979,[15 11 20 11  7 11  1  4 12 10 19 10 14 11  0 20  2 16 18 13  7],5,512,15
250,128,8.0,1.5424197000002096,[15 11 20 17  7 11  1  4 12 10 19  3 14 11  0 20  2 16 18 13  7],5,512,15
251,256,5.0,1.624741699999504,[15  9 20 17  7 11  1  4 12 10 19  3 14 11  7 20  2 16 18 13  8],5,512,15
252,512,3.0,1.7898630999998204,[15  9 20 17  0 11  1  4 12 10 19  3 14 11  7 20  2 16 18 13  8],5,512,15
253,0,22.0,1.7926723999999012,[13  1 11 20 15  3  7  1  9  8 14 12 16 15  1 19 19 13  2 11  7],6,512,15
254,1,22.0,1.7940982000000076,[13  1 11 20 15  3  7  1  9  8 14 12 16 15  1 19 19 13  2 11  7],6,512,15
255,2,22.0,1.7956019000002925,[13  1 11 20 15  3  7  1  9  8 14 12 16 15  1 19 19 13  2 11  7],6,512,15
256,4,21.0,1.7978132999996888,[13  1 11 20 15  3  7  1  9  8 14 14 16 15  1 19 19 13  2 11  7],6,512,15
257,8,21.0,1.8008072000002358,[13  1 11 20 15  3  7  1  9  8 14 14 16 15  1 19 19 13  2 11  7],6,512,15
258,16,17.0,1.8071185999997397,[13  1 11 20 15  3  4  1  9  8 14 14 16 15  1 18 19 13  2 11 11],6,512,15
259,32,15.0,1.8166736000002857,[13  1 11 20 15  3  4  1 10  8 14 14 16  1  1 18 19 13  2 11 11],6,512,15
260,64,10.0,1.835863000000245,[13  1 11 20 15  6  4  1 10  8 14 17 16  1  1 18 19  5  2 11 11],6,512,15
261,128,7.0,1.8714281000002302,[13  1 11 20 15  6  4  0 10  8 14 17 16  8  1 18 19  5  2 11  9],6,512,15
262,256,5.0,1.9395377999999255,[12  1 11 20 15  6  4  0 10  8 14 17 16  3  1 18 19  5  2 11  9],6,512,15
263,512,4.0,2.0733053000003565,[12  1 11 20 15  6  4  0 10  8 14 17 19  3  1 18 19  5  2 11  9],6,512,15
264,0,19.0,2.075784699999531,[11  6 15 10 13  2 18 17  9  5 12  9 17 19 15  5 12  3 13  0 19],7,512,15
265,1,17.0,2.0774811999999656,[11  6 15 10  7  2 18 17  9  5 12  9 17 19 15  5 12  3 13  0 19],7,512,15
266,2,15.0,2.0790491999996448,[11  6 15 10  7  2 18 17  9  5 12  1 17 19 15  5 12  3 13  0 19],7,512,15
267,4,15.0,2.080724999999802,[11  6 15 10  7  2 18 17  9  5 12  1 17 19 15  5 12  3 13  0 19],7,512,15
268,8,14.0,2.084148500000083,[11  6  8 10  7  2 18 17  9  5 12  1 17 19 15  5 12  3 13  0 19],7,512,15
269,16,13.0,2.0889676999995572,[11  6  8 10  7  2 18 17  9  5 12  1 17 19  1  5 12  3 13  0 19],7,512,15
270,32,10.0,2.09805520000009,[11  6  8 10  7  2 18 20  9  5 12  1 17  4  1  5 12  3 13  0 19],7,512,15
271,64,6.0,2.1170202000002973,[11 15  8 10  7  2 18 20  9  5 12  1 17  4  1  7  5  3 13  0 19],7,512,15
272,128,5.0,2.1516300000002957,[11 15  8 10  2  2 18 20  9  5 12  1 17  4  1  7  5  3 13  0 19],7,512,15
273,256,4.0,2.232813599999645,[11 15  8 10  2  2 18 20  9  5 12  1 17  4  1  7 16  3 13  0 19],7,512,15
274,512,4.0,2.388457500000186,[11 15  8 10  2  2 18 20  9  5 12  1 17  4  1  7 16  3 13  0 19],7,512,15
275,0,24.0,2.391051499999776,[15 13 11 11 10 16  7 16 20 19 10  1  9  9 10  5  3 11 10 12  4],8,512,15
276,1,22.0,2.392518800000289,[15 13 11 11 10  0  7 16 20 19 10  1  9  9 10  5  3 11 10 12  4],8,512,15
277,2,22.0,2.3934819999994943,[15 13 11 11 10  0  7 16 20 19 10  1  9  9 10  5  3 11 10 12  4],8,512,15
278,4,20.0,2.395325700000285,[15 13 11 11 10  0  7 16 14 19 10  1  9  9 10  5  3 11 10 12  4],8,512,15
279,8,18.0,2.3989595000002737,[15 13 11 11 10  0  7 16 14 19 10  1  9  3 10  6  3 11 10 12  4],8,512,15
280,16,17.0,2.404492200000277,[15 13 11 11 10  0  7 16 14 17 10  1  9  3 10  6  3 11 10 12  4],8,512,15
281,32,12.0,2.4145759000002727,[15  5 11 11 10  0  7 16 14 17 10  1  9  3 13  6  3 18 10 12  4],8,512,15
282,64,9.0,2.4351699999997436,[15  5 11  7 11  0 20 16 14 17 10  1  9  3 13  6  3 18 10 12  4],8,512,15
283,128,7.0,2.467765100000179,[15  5 11  7 11  0  8 16 14 17 10  1  9 16 13  6  3 18 10 12  4],8,512,15
284,256,5.0,2.5313348999998198,[15  5 18  7 11  0  8 16 14 17 20  1  9 16 13  6  3 18 10 12  4],8,512,15
285,512,5.0,2.668766400000095,[15  5 18  7 11  0  8 16 14 17 20  1  9 16 13  6  3 18 10 12  4],8,512,15
286,0,18.0,2.671170499999789,[ 6  3 12 11  0 20 18 20 19 17 10 19  2 16 11  9  7 14  4  3 20],9,512,15
287,1,18.0,2.672751199999766,[ 6  3 12 11  0 20 18 20 19 17 10 19  2 16 11  9  7 14  4  3 20],9,512,15
288,2,18.0,2.6742051000001084,[ 6  3 12 11  0 20 18 20 19 17 10 19  2 16 11  9  7 14  4  3 20],9,512,15
289,4,17.0,2.6762681000000157,[ 6  3 12 11  0 20 18 20 19 17 10  2  2 16 11  9  7 14  4  3 20],9,512,15
290,8,17.0,2.6786928999999873,[ 6  3 12 11  0 20 18 20 19 17 10  2  2 16 11  9  7 14  4  3 20],9,512,15
291,16,15.0,2.6837781000003815,[ 6  3 12 11  0 20 18 20 19 17 10  2  2 16 11  9  7 14  4  3  8],9,512,15
292,32,12.0,2.693023499999981,[ 6  3 12  4  0 20 18 20 19 17 10  2  2 16 11  9  7 14  4  3  8],9,512,15
293,64,11.0,2.709971399999631,[ 6  3 12  4  0 20 18 20 19 17 10  2  2 16 11  9  7 14  4  1  8],9,512,15
294,128,5.0,2.7414464000003136,[ 6  3 12  4  0 20 15  5 19 17 10  6  2 16 18  9  7 14  4  1  8],9,512,15
295,256,5.0,2.80962769999951,[ 6  3 12  4  0 20 15  5 19 17 10  6  2 16 18  9  7 14  4  1  8],9,512,15
296,512,5.0,2.9425094999996873,[ 6  3 12  4  0 20 15  5 19 17 10  6  2 16 18  9  7 14  4  1  8],9,512,15
297,0,20.0,2.944818899999518,[ 2  2 19 17 19  3  0 15  7 16  7  6  7 20 11 15 11 18  9  6 11],10,512,15
298,1,18.0,2.9465871000002153,[ 2  2 19 17 19  3  0 15  7 16  7  6  7 20 11 15 11 18  9  4 11],10,512,15
299,2,18.0,2.948005700000067,[ 2  2 19 17 19  3  0 15  7 16  7  6  7 20 11 15 11 18  9  4 11],10,512,15
300,4,18.0,2.9496589999998832,[ 2  2 19 17 19  3  0 15  7 16  7  6  7 20 11 15 11 18  9  4 11],10,512,15
301,8,18.0,2.9531310000002122,[ 2  2 19 17 19  3  0 15  7 16  7  6  7 20 11 15 11 18  9  4 11],10,512,15
302,16,15.0,2.9589458999998897,[ 2  2 19 17 19  3  0 15  7 16  7 10  7 20 11 15 11 18  6  4 11],10,512,15
303,32,12.0,2.968932799999493,[12  2  7 17 19  3  0 15  7 16  7 10  7 20 11 15 11 18  6  4  9],10,512,15
304,64,7.0,2.9863451000001078,[12  2  7 17 19  3  0 15 14 16  7 10 16 20  5 15 11 18  6  4  9],10,512,15
305,128,6.0,3.0211153000000195,[12  2  7 17 19  3  0 15 14 16  7 10 16 20  5 15 11  1  6  4  9],10,512,15
306,256,4.0,3.0878671999998915,[12  2  7 17 19  3  0  8 14  5  7 10 16 20  5 15 11  1  6  4  9],10,512,15
307,512,3.0,3.2264906000000337,[12  2  7 17 19  3  0 18 14  5  7 10 16 20  5 15 11  1  6  4  9],10,512,15
308,0,18.0,3.2286168000000544,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  2  0 14 12  4 12  4],11,512,15
309,1,17.0,3.2300429999995686,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  2  0 14 12 18 12  4],11,512,15
310,2,17.0,3.230981300000167,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  2  0 14 12 18 12  4],11,512,15
311,4,17.0,3.232549999999719,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  2  0 14 12 18 12  4],11,512,15
312,8,17.0,3.2349569999996675,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  2  0 14 12 18 12  4],11,512,15
313,16,15.0,3.239790699999503,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  3  0 14 12 18 12  4],11,512,15
314,32,12.0,3.249166800000239,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  3  0  3 12  7  9  4],11,512,15
315,64,11.0,3.2645589000003383,[16  4 10 18  6  1 15 11 14  0 12  5 12 17  3  0  3 12  7  9  6],11,512,15
316,128,5.0,3.2965494000000035,[16  4 10 20  6  1 15 11 14  0  7  5 12 17 19  0  3 12  2  9  6],11,512,15
317,256,4.0,3.360066399999596,[16  4 10 20  6  1 15 11 14  0  7  5 13 17 19  0  3 12  2  9  6],11,512,15
318,512,4.0,3.4984722999997757,[16  4 10 20  6  1 15 11 14  0  7  5 13 17 19  0  3 12  2  9  6],11,512,15
319,0,24.0,3.5032234999998764,[12  7 10 17 18  5  1 12 10  0  1 16  7  1  5  4 15  7 18 15 12],12,512,15
320,1,23.0,3.505246300000181,[12  7 10 17 18  5  1 12 10  0  1 16  7  1  5  4 15  7 18  6 12],12,512,15
321,2,22.0,3.50722930000029,[12  7 10 17 18  5  1 12 10  0  1 16  7  1  5 16 15  7 18  6 12],12,512,15
322,4,22.0,3.5092303000001266,[12  7 10 17 18  5  1 12 10  0  1 16  7  1  5 16 15  7 18  6 12],12,512,15
323,8,21.0,3.5124495999998544,[12  7 10 17 18  5  1 12 10  0  1 16  3  1  5 16 15  7 18  6 12],12,512,15
324,16,17.0,3.5183512000003248,[12  7 20 17 18  8  1 12 10  0  1  5  3  1  5 16 15  7 18  6 12],12,512,15
325,32,13.0,3.5280381000002308,[12  7 15 17 18  8  1  0 10  0  1  5 17  1  5 16 14  7 18  6 12],12,512,15
326,64,8.0,3.5449171999998725,[12  7 15 20 18  8  3  0 10  5  2  5 17  1  5 16 14  7 18  6  3],12,512,15
327,128,7.0,3.5752258000002257,[12 19 15 20 18  8  3  0 10  5  2  5 17  1  5 16 14  7 18  6  3],12,512,15
328,256,4.0,3.6540618999997605,[12 19 15 20 11  8  3  0 10 17  2  5 17  1  5 16 14  7 18  6  1],12,512,15
329,512,3.0,3.8177638999995906,[ 4 19 15 20 11  8  3  0 10 17  2  5 17  1  5 16 14  7 18  6  1],12,512,15
330,0,16.0,3.821083300000282,[12 17  9  1  1 13 15  6 20 20 11 13  3  3 17  2  0 16  6 15  4],13,512,15
331,1,13.0,3.822882800000116,[12 17  9  1  1 13 15  6 20 20 11 13  3  3 17  2  0 16  7 15  4],13,512,15
332,2,12.0,3.824643500000093,[12 17  9  1  1 13 15  6 20 20 11 13  3  1 17  2  0 16  7 15  4],13,512,15
333,4,12.0,3.826328299999659,[12 17  9  1  1 13 15  6 20 20 11 13  3  1 17  2  0 16  7 15  4],13,512,15
334,8,10.0,3.8292277000000468,[12 17  9  1  1 18 15  6 20 20 11 13  3  1 17  2  0 16  7 15  4],13,512,15
335,16,10.0,3.8336387999997896,[12 17  9  1  1 18 15  6 20 20 11 13  3  1 17  2  0 16  7 15  4],13,512,15
336,32,7.0,3.842415400000391,[12 17  9  1  1 18 15  6 20 20 11 13  3  1 17  2  0 16  7 19 10],13,512,15
337,64,6.0,3.859626599999501,[12 17  9  1  1 18 15  6  4 20 11 13  3  1 17  2  0 16  7 19 10],13,512,15
338,128,5.0,3.893701400000282,[12 17  9  1  1 18 15  6 14 20 11 13  3  1 17  2  0 16  7 19 10],13,512,15
339,256,5.0,3.9659265000000232,[12 17  9  1  1 18 15  6 14 20 11 13  3  1 17  2  0 16  7 19 10],13,512,15
340,512,5.0,4.09955650000029,[12 17  9  1  1 18 15  6 14 20 11 13  3  1 17  2  0 16  7 19 10],13,512,15
341,0,17.0,4.102316299999984,[ 8 11 18  0 17 13 20  0 16 10 19 14  3 14 13  0  8  6 10  1  1],14,512,15
342,1,17.0,4.103843599999891,[ 8 11 18  0 17 13 20  0 16 10 19 14  3 14 13  0  8  6 10  1  1],14,512,15
343,2,16.0,4.105392999999822,[ 8 11 18  0 17 13 20  0 16 10 19 14  3 14 13  0  8  6 10 14  1],14,512,15
344,4,16.0,4.106994300000224,[ 8 11 18  0 17 13 20  0 16 10 19 14  3 14 13  0  8  6 10 14  1],14,512,15
345,8,16.0,4.109447300000284,[ 8 11 18  0 17 13 20  0 16 10 19 14  3 14 13  0  8  6 10 14  1],14,512,15
346,16,14.0,4.115023999999721,[18 11 18  0 17 13 20  0 16 10 19 14  3 14 16  0  8  6 10 14  1],14,512,15
347,32,10.0,4.128475299999991,[18 11 18  7 17 17 20  0 16 10 19 14  3 14 16  5  8  6 10 13  1],14,512,15
348,64,6.0,4.147213799999918,[18 11  2  7  2 17 20  0 16  2 19 14  3 14 16  5  4  6 10 13  1],14,512,15
349,128,4.0,4.18244870000035,[18 11  2  7  2 17 20  0 16 15 19  8  3 14 16  5  4  6 10 13  1],14,512,15
350,256,3.0,4.251314799999818,[18 11  9  7  2 17 20  0 16 15 19  8  3 14 16  5  4  6 10 13  1],14,512,15
351,512,3.0,4.396299899999576,[18 11  9  7  2 17 20  0 16 15 19  8  3 14 16  5  4  6 10 13  1],14,512,15
352,0,19.0,4.39977429999999,[ 4  2  9  4 14 17  7 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
353,1,18.0,4.402619299999969,[ 4  2  9  4 14 17 19 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
354,2,18.0,4.404404099999738,[ 4  2  9  4 14 17 19 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
355,4,18.0,4.406052999999702,[ 4  2  9  4 14 17 19 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
356,8,17.0,4.409157299999606,[ 0  2  9  4 14 17 19 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
357,16,16.0,4.413891899999726,[ 0  2  9  4 14 17 20 20  1  7  7  3 18 17 20  0 19 14 17 11  0],15,512,15
358,32,14.0,4.426978200000121,[ 0  2  9  4 14 17 20 20  1  7  7  3 18 17  5  0 19 14 17 11  0],15,512,15
359,64,11.0,4.449637800000346,[ 0  2  9  4 14 17 20 16  1  7  6  3 18 17  5  0 19 14 15 11  0],15,512,15
360,128,8.0,4.486453499999698,[ 0  2  9  4 14 12 20 16  1  7  6  3 18 17  5  0 19  8 15  3  0],15,512,15
361,256,7.0,4.554079900000033,[ 0  2  9  4 14 12 20 16  1  7  6  3 18 17 13  0 19  8 15  3  0],15,512,15
362,512,4.0,4.694628000000193,[ 0  2  9  5 14 10 20 16  1  7  6  3 18 17 13  4 19  8 15  3  0],15,512,15
363,0,17.0,0.0010315999998056213,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 20  1 11  5  1 20  0],0,512,20
364,1,17.0,0.003858600000057777,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 20  1 11  5  1 20  0],0,512,20
365,2,17.0,0.006096699999943667,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 20  1 11  5  1 20  0],0,512,20
366,4,16.0,0.009495600000263948,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 18  1 11  5  1 20  0],0,512,20
367,8,16.0,0.013223699999798555,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 18  1 11  5  1 20  0],0,512,20
368,16,16.0,0.018316099999537983,[ 6 19 14 10  7 20  6 18 10 10 20  3  7  2 18  1 11  5  1 20  0],0,512,20
369,32,12.0,0.029115700000147626,[ 6 19 14 10  7 20  6 18 10  3 20  3  7  2 12  1 11  5  1 20 16],0,512,20
370,64,9.0,0.04589820000001055,[ 4 19 14 10  7 20  6 18 10  3 20  3  7  2 12  1 11  5 17 20 16],0,512,20
371,128,6.0,0.07653510000000097,[ 4 19 14 10  7 20  6  0 10  3 20  3  9  2 12  1 11  5 17 20 16],0,512,20
372,256,4.0,0.14620709999962855,[ 4 19  8 10  7 14  6  0 10  3 20  3  9  2 12  1 11  5 17 20 16],0,512,20
373,512,2.0,0.28135939999992843,[ 4 19  8 10  7 14  6  0 10 20 15  3  9  2 12  1 11  5 17 20 16],0,512,20
374,0,19.0,0.2836083000001963,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,20
375,1,19.0,0.28483539999979257,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,20
376,2,19.0,0.2859112999994977,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,20
377,4,19.0,0.2874079000002894,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,20
378,8,19.0,0.29010809999999765,[17 20 16  6 16 19  8 16 19  7 16  6  0 12 18 18 16 12 15  7 18],1,512,20
379,16,16.0,0.2954684999995152,[17 20 16  6 16 19  8 16 19 10 16  6  0 12  4 18 16 12 15  7 18],1,512,20
380,32,9.0,0.31053199999951175,[17 20 13  6 16 19  8  1 19 10 16  6  0 12  4 19 16 12 15 11 18],1,512,20
381,64,8.0,0.32696969999960857,[17 20 13  6 16 19  8  1 19 10 16 17  0 12  4 19 16 12 15 11 18],1,512,20
382,128,6.0,0.3596999000001233,[17 20 13  6 16 19  8  1 18 10  1 17  0 12  4 19 16 12 15 11 18],1,512,20
383,256,6.0,0.4248554999994667,[17 20 13  6 16 19  8  1 18 10  1 17  0 12  4 19 16 12 15 11 18],1,512,20
384,512,2.0,0.5611097999999402,[ 5 20 13  6 16 19  8  1 18 10  3 17  0  9  4 19 16 12 15 11  7],1,512,20
385,0,20.0,0.5634165000001303,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,20
386,1,20.0,0.564408999999614,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,20
387,2,20.0,0.5653585000000021,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,20
388,4,20.0,0.566762700000254,[ 0 20 15 11  5 19  1 13  3  0 17 12  1  8 20  1  8  0 10  2 19],2,512,20
389,8,15.0,0.5705367000000479,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  8 16  1  8 13 10  2 19],2,512,20
390,16,11.0,0.5756731999999829,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  8 13 10  2 19],2,512,20
391,32,10.0,0.58395819999987,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  8  5 10  2 19],2,512,20
392,64,8.0,0.6002487999994628,[ 0 20 15 11  5 19  1 13  3  6 17 12  1  9 16  1  4 15 10  2 19],2,512,20
393,128,5.0,0.6322942999995576,[ 0 20 15 11  5 14  1 13  3  6 17 12  1  9 16 18  4  8 10  2 19],2,512,20
394,256,4.0,0.713124599999901,[ 0 20 15 11  5 14 10 13  3  6 17 12  1  9 16 18  4  8 10  2 19],2,512,20
